	time	x	y	theta	v	omega
1461	114.56	1.064	0.643	-0.0436	-0.001	0.003
1462	114.63	1.064	0.643	-0.0434	0.000	-0.000
1463	114.72	1.064	0.643	-0.0434	0.000	0.000
1464	114.79	1.064	0.643	-0.0434	0.000	0.000
1465	114.86	1.064	0.643	-0.0434	0.000	0.000
1466	114.93	1.064	0.643	-0.0434	-0.000	-0.000
1467	115.01	1.064	0.643	-0.0434	0.000	-0.000
1468	115.08	1.064	0.643	-0.0434	0.000	0.000
1469	115.15	1.064	0.643	-0.0434	0.000	0.000
1470	115.25	1.064	0.643	-0.0434	0.000	0.000
1471	115.32	1.064	0.643	-0.0434	0.000	0.000
1472	115.39	1.064	0.643	-0.0434	-0.000	0.000
1473	115.46	1.064	0.643	-0.0434	0.000	-0.000
1474	115.54	1.064	0.643	-0.0434	-0.000	0.000
1475	115.61	1.064	0.643	-0.0434	0.000	0.000
1476	115.68	1.064	0.643	-0.0434	-0.000	-0.000
1477	115.75	1.064	0.643	-0.0434	0.000	0.000
1478	115.82	1.064	0.643	-0.0434	0.000	-0.000
1479	115.90	1.064	0.643	-0.0434	-0.000	0.000
1480	115.97	1.064	0.643	-0.0434	0.000	-0.000
1481	116.04	1.064	0.643	-0.0434	0.000	0.000
1482	116.11	1.064	0.643	-0.0434	-0.000	-0.000
1483	116.18	1.064	0.643	-0.0434	0.000	0.000
1484	116.26	1.064	0.643	-0.0434	0.000	-0.000
1485	116.33	1.064	0.643	-0.0434	-0.000	0.000
1486	116.40	1.064	0.643	-0.0434	0.000	0.000
1487	116.50	1.064	0.643	-0.0434	-0.000	0.000
1488	116.57	1.064	0.643	-0.0434	-0.001	0.003
1489	116.64	1.064	0.643	-0.0431	-0.000	0.001
1490	116.71	1.064	0.643	-0.0431	-0.000	0.002
1491	116.78	1.064	0.643	-0.0430	-0.001	0.003
1492	116.86	1.064	0.643	-0.0428	-0.002	-0.000
1493	116.93	1.064	0.643	-0.0428	-0.004	-0.010
1494	117.00	1.064	0.643	-0.0435	-0.006	-0.012
1495	117.07	1.063	0.643	-0.0444	-0.006	-0.001
1496	117.17	1.063	0.643	-0.0445	-0.003	0.004
1497	117.24	1.062	0.643	-0.0442	-0.000	-0.000
1498	117.31	1.062	0.643	-0.0442	0.000	0.000
1499	117.38	1.062	0.643	-0.0442	0.000	0.000
1500	117.46	1.062	0.643	-0.0442	-0.000	0.000
1501	117.53	1.062	0.643	-0.0442	-0.000	-0.000
1502	117.60	1.062	0.643	-0.0443	0.000	0.000
1503	117.69	1.062	0.643	-0.0442	-0.000	0.000
1504	117.76	1.062	0.643	-0.0442	0.000	-0.000
1505	117.83	1.062	0.643	-0.0442	-0.000	0.000
1506	117.90	1.062	0.643	-0.0442	-0.000	0.000
1507	117.98	1.062	0.643	-0.0442	0.000	-0.000
1508	118.05	1.062	0.643	-0.0443	-0.000	0.001
1509	118.12	1.062	0.643	-0.0442	0.000	-0.000
1510	118.19	1.062	0.643	-0.0442	-0.000	0.000
1511	118.28	1.062	0.643	-0.0442	0.000	-0.000
1512	118.35	1.062	0.643	-0.0442	0.000	0.000
1513	118.44	1.062	0.643	-0.0442	0.000	0.000
1514	118.51	1.062	0.643	-0.0442	-0.000	0.000
1515	118.58	1.062	0.643	-0.0442	0.000	0.000
1516	118.65	1.062	0.643	-0.0442	-0.000	-0.000
1517	118.72	1.062	0.643	-0.0442	-0.000	0.000
1518	118.80	1.062	0.643	-0.0442	0.000	0.000
1519	118.87	1.062	0.643	-0.0442	0.000	0.000
1520	118.94	1.062	0.643	-0.0442	-0.000	-0.000
1521	119.01	1.062	0.643	-0.0442	0.000	0.000
1522	119.09	1.062	0.643	-0.0442	0.000	-0.000
1523	119.17	1.062	0.643	-0.0442	-0.000	0.000
1524	119.24	1.062	0.643	-0.0442	0.000	-0.000
1525	119.33	1.062	0.643	-0.0443	-0.000	0.000
1526	119.40	1.062	0.643	-0.0442	-0.001	-0.003
1527	119.47	1.062	0.643	-0.0444	-0.006	-0.014
1528	119.54	1.062	0.643	-0.0454	-0.015	-0.016
1529	119.61	1.061	0.643	-0.0465	-0.025	-0.021
1530	119.68	1.059	0.643	-0.0480	-0.024	-0.014
1531	119.76	1.057	0.643	-0.0490	-0.027	-0.020
1532	119.83	1.056	0.643	-0.0505	-0.037	-0.023
1533	119.90	1.053	0.643	-0.0521	-0.047	-0.025
